"ID" "x1" "x2" "y"
"706" 0.734497437263022 -0.498217121786635 "-1"
"279" 4.03948056892364 1.29406216186089 "1"
"475" -2.30688554249085 3.73806508115017 "1"
"710" 0.850157071793163 -1.04304531869119 "-1"
"841" -0.833624143302771 -1.48404016838195 "-1"
"984" 0.379481796851694 -0.572231467778132 "-1"
"627" -1.69068330753341 -0.599890265860489 "-1"
"629" -0.041680895626476 1.23948168795176 "-1"
"840" 0.717257066506101 1.55617218195366 "-1"
"153" 3.20552983642929 1.07733470384545 "1"
"929" -0.612080152163943 -0.732297400302797 "-1"
"994" -0.567336540158023 1.25948183948422 "-1"
"837" 2.97127707396535 0.328767196511022 "-1"
"351" -0.441818821680205 0.492802440403799 "1"
"585" -1.05081457702493 2.8011887579877 "1"
"140" 4.04508194106707 1.06903706403935 "1"
"798" 2.17914080471001 2.3946050847974 "-1"
"668" -0.518209895044063 0.502117096871772 "-1"
"874" 1.19322803996794 0.8888262166485 "-1"
"78" 3.59205844925232 0.595181658729604 "1"
"608" -0.189910323584436 -0.232771887652425 "-1"
"456" -3.17047609186461 1.6592461776194 "1"
"235" 3.97168894749349 0.619862239358253 "1"
"921" -0.409276912202055 -2.7308359802551 "-1"
"413" -1.6318432884059 1.88643968163766 "1"
"105" 3.40471143538942 1.39945138450292 "1"
"136" 2.07560282693764 -0.222010875469088 "1"
"579" -0.232429962605797 1.41547451963025 "1"
"7" 4.54732247732543 -0.284570271420117 "1"
"560" 0.218675919741767 2.89809614829633 "1"
"878" 0.466570871577788 1.00343600613297 "-1"
"375" 0.140045267813104 2.78726759689041 "1"
"110" 3.0005131021394 -0.795101709571426 "1"
"741" -0.672388968111307 -0.625799259397767 "-1"
"286" 1.67764887389757 -0.5044216596135 "1"
"46" 1.68703613036453 0.185833512683225 "1"
"249" 3.40903031925581 -1.03991705923112 "1"
"57" 2.58490626742809 -0.532369030485121 "1"
"940" -0.318139302451519 -0.60554654733389 "-1"
"327" -0.685341594289425 1.66415997625955 "1"
"854" 0.64702028178646 -0.248211113109972 "-1"
"726" -1.43164890790948 -1.09340613756891 "-1"
"576" -0.547311313260824 2.05846368448117 "1"
"71" 2.94023438645229 0.790967066518037 "1"
"966" -0.477607504380304 -0.123408771221648 "-1"
"476" -0.80145262726007 1.77848790442683 "1"
"197" 3.2729479762232 0.233742977931983 "1"
"289" 3.56435001555035 -1.51411145003785 "1"
"922" 0.382345283135888 -1.42499954643721 "-1"
"909" -0.160134307498931 0.278117219234274 "-1"
"319" -2.02798281515685 2.14447715406132 "1"
"87" 3.1537339878185 1.5516696754504 "1"
"826" -0.499697498522339 0.194687345273287 "-1"
"502" -1.88479003365008 5.06111982384054 "1"
"190" 3.8618634237603 0.497734640677855 "1"
"761" -0.559359519102972 -0.348245808294628 "-1"
"581" -1.94483946378822 1.45103052653224 "1"
"55" 2.15688271722053 0.162725110011046 "1"
"666" -0.501643027576233 1.3151966904956 "-1"
"337" -0.717332092370113 2.48176614008552 "1"
"48" 2.85710388144983 1.34099402419654 "1"
"151" 2.6090270895922 -0.822482743653299 "1"
"783" 0.968159447985345 -1.81955308471615 "-1"
"682" 0.854884818433517 0.94395006228044 "-1"
"295" 2.107783383117 -1.58050054961961 "1"
"545" -0.140716625552162 4.12357799503979 "1"
"795" 1.24764221679192 -0.28571633246674 "-1"
"101" 4.37058372920726 -0.0376414960258876 "1"
"547" -0.155549366853803 0.0802607734193108 "1"
"815" 0.864088849097025 -0.334766976000827 "-1"
"652" -0.620992626473744 1.40186468044606 "-1"
"218" 1.97593745628839 -0.67285623343354 "1"
"381" -0.749391041400858 0.430436635365355 "1"
"24" 2.72111617404249 -0.0526818789754147 "1"
"572" -0.399259245837072 1.23462354201542 "1"
"910" -0.551187113905057 1.64348739820037 "-1"
"723" -0.788795239463856 0.874564528873644 "-1"
"300" 0.625343665274779 -1.241283091439 "1"
"543" -0.56412019754353 0.466968842573928 "1"
"886" 1.01463818622895 0.302153646095456 "-1"
"744" -0.154146541064129 -0.463748697758281 "-1"
"621" 0.936797689732285 -2.08774383575375 "-1"
"341" -0.310456222666986 2.1366440787194 "1"
"901" -1.03752009566125 -0.141546709689774 "-1"
"158" 2.65358666827603 -0.173346479772119 "1"
"870" 0.0666257106840796 -1.62540456682813 "-1"
"804" 2.10896016891059 1.58992571705912 "-1"
"562" -0.633863844158309 2.73354200258899 "1"
"575" -1.82697933395186 0.470020247081699 "1"
"981" 0.309255714306756 -1.17605168814876 "-1"
"672" -1.27301789838321 -1.78524425961151 "-1"
"14" 2.09230313050442 1.3665189051919 "1"
"889" -1.39991076337128 0.670294243100658 "-1"
"1000" 0.817247273488572 -0.638586819982227 "-1"
"215" 2.93145325922211 -1.71951825233467 "1"
"736" 0.226500999140199 1.85102895391636 "-1"
"23" 2.77686407579438 1.58671653386479 "1"
"624" -1.66662550235782 -0.390275321085249 "-1"
"657" -0.124774597882143 -0.952361739319026 "-1"
"401" -2.73849348812667 0.414508906798446 "1"
"227" 1.083386101328 -0.123447309930643 "1"
"204" 2.25177042786928 0.236141923016289 "1"
"915" 0.471008691992943 -0.0743628896477913 "-1"
"195" 1.73299513682316 -0.0963956017162804 "1"
"927" -0.577138832443944 -0.720443869194425 "-1"
"285" 2.55627822671576 -0.216476998187432 "1"
"746" 1.18361114991022 -1.05403783200812 "-1"
"471" -0.652288636109647 1.49326404564259 "1"
"188" 4.16641923467334 0.237106155601761 "1"
"704" 0.115409029038283 0.893802850863567 "-1"
"949" -0.373004069312155 1.80968628469598 "-1"
"108" 2.71190540930851 -1.8089625048547 "1"
"253" 2.38910611008974 -0.375610730274522 "1"
"162" 4.38576622971033 -0.67501063565702 "1"
"919" -1.70435869320015 -0.244963065470377 "-1"
"934" -0.603658599930459 -0.195223839717169 "-1"
"236" 3.15655431489441 -0.584409352533195 "1"
"968" -0.712072526685235 1.2180071265163 "-1"
"107" 3.47943453023573 0.54740162668552 "1"
"792" 0.886372027231267 1.69709354084932 "-1"
"149" 2.51914575608881 0.238758064017054 "1"
"423" -0.874368995118436 3.6682305635007 "1"
"875" 1.02413829232413 -0.362390616458835 "-1"
"498" -1.56412112729798 0.771503363693264 "1"
"960" -0.502729142082496 1.71014060192014 "-1"
"864" 0.22694531152067 0.119717602421498 "-1"
"234" 2.97814209121693 1.22138100193487 "1"
"980" -0.801521065111175 0.552550981673556 "-1"
"129" 2.90777750321729 -0.424995120941465 "1"
"786" 1.620652965056 -0.637021552648244 "-1"
"262" 4.91935280232657 -1.22197849747601 "1"
"325" -1.88004942555687 1.34684604302012 "1"
"15" 3.66654792152032 0.238829359909135 "1"
"620" 0.603803441716421 -0.346631795658118 "-1"
"748" -0.948043655490734 0.35308206994824 "-1"
"92" 2.03807918120879 -0.634205265722626 "1"
"488" -1.86395943633645 2.34424891005224 "1"
"142" 2.69283371468159 1.36488135024399 "1"
"839" 0.427403734125056 2.67081892226974 "-1"
"769" 0.457344980377386 1.96005503493429 "-1"
"440" -0.532230360537573 1.29580469435723 "1"
"228" 3.92598668069489 0.82402260292807 "1"
"964" 1.38651241829688 0.752093004483155 "-1"
"625" 1.22431289248502 -2.84014490879129 "-1"
"953" -0.863968587559783 -0.274947891047211 "-1"
"483" -0.91260993688376 2.18682096566038 "1"
"495" 0.123090413435646 0.333780382662614 "1"
"344" 0.815129816690421 1.08104430351955 "1"
"482" -1.05952868085802 1.99266632008633 "1"
"678" 0.89634946335429 -0.312834534812515 "-1"
"255" 3.09427914025792 -1.89630381437992 "1"
"307" -0.439984999887597 2.01212330010307 "1"
"751" 0.246054272544587 0.577130058424099 "-1"
"930" 0.758322702700321 0.783893407899193 "-1"
"904" -0.129035454241905 -0.234841180707334 "-1"
"116" 3.11860967985711 -0.40817157246565 "1"
"719" 1.02957551777576 0.546524948327259 "-1"
"396" -1.22411681452652 1.22819498958978 "1"
"233" 3.96667132141164 1.07277383945208 "1"
"484" -1.70036289330268 2.470925580382 "1"
"622" 0.536094830393285 -0.950521290322467 "-1"
"298" 3.10786494654938 -0.0700014317223314 "1"
"329" -0.533702673753719 1.24566824361043 "1"
"263" 4.25933406798091 -0.303091574979499 "1"
"755" 0.104595997899301 -0.497984170466461 "-1"
"649" -1.75926228044981 -0.200918543754357 "-1"
"614" -0.23046024268693 -0.343769852293376 "-1"
"8" 2.06342510014963 0.937905693151968 "1"
"958" -1.29870472335934 -1.27291894548641 "-1"
"685" -0.440707974871167 0.873001136670488 "-1"
"832" 0.303321786406374 -1.70995195002315 "-1"
"81" 2.75277658102682 -1.32527792497848 "1"
"526" -1.41399891881289 0.245012325903313 "1"
"527" -2.312280613621 1.35533093831749 "1"
"326" -1.24794794021934 3.19916043382168 "1"
"61" 3.00084514848292 -2.67867865126195 "1"
"971" -0.57974476910159 1.07443482578639 "-1"
"383" -1.06620095243646 2.35896045288947 "1"
"853" -0.844378658992371 -0.0749279513682503 "-1"
"996" -1.69477273433883 -1.85685306330391 "-1"
"646" 1.7562456439339 -1.01156332082155 "-1"
"529" -0.99236438504178 1.70490827725026 "1"
"645" 2.10535002766203 -0.614292267572856 "-1"
"546" -1.48797211364977 0.628491475791642 "1"
"729" 1.61130226283293 -1.09315656347346 "-1"
"148" 2.74549519435791 0.350274901568628 "1"
"619" -0.0783760118790002 -1.17744620116579 "-1"
"160" 3.45583425681123 0.319825901994292 "1"
"36" 4.67349358221385 1.0247653808149 "1"
"830" 0.0151724044250321 0.434614032964525 "-1"
"819" 0.619894602264079 1.84816569426315 "-1"
"764" -1.50969528180452 0.121458095198557 "-1"
"27" 3.8661162304862 0.236597232038976 "1"
"121" 3.224744995619 0.919972764458292 "1"
"711" 1.54026985126514 0.0328420356074443 "-1"
"713" -0.133647733266009 -0.236828371740573 "-1"
"266" 1.78210140429235 0.0453294469968125 "1"
"834" 1.74294639877461 -0.831373357047585 "-1"
"416" -0.81061920516877 3.26864869403847 "1"
"226" 1.25868349017108 0.175731666207071 "1"
"767" -1.16048195206599 0.423660183562478 "-1"
"785" 1.87891413446407 1.94233592712518 "-1"
"732" -1.15922365850737 0.441990567194477 "-1"
"574" -1.3654233067307 2.38944311220782 "1"
"201" 1.93629457860788 0.239377974163301 "1"
"377" -0.847928283673048 0.283803571449404 "1"
"660" 0.62775025202296 0.681106834828726 "-1"
"435" 1.58562220919054 1.58524316286421 "1"
"771" -0.0382530077213978 -0.0669081236218185 "-1"
"942" 0.981154995884222 -0.582641821852995 "-1"
"104" 4.10264042199935 1.89749121158284 "1"
"578" -0.5297592168799 1.33411049333844 "1"
"58" 3.40533552308535 1.15451657739979 "1"
"541" -2.01171570775335 2.35472927047333 "1"
"254" 2.14751599191209 0.121969736020411 "1"
"309" -2.74171484870279 0.518903692507519 "1"
"707" -0.218541790091562 0.467518416326209 "-1"
"342" 1.1537792489163 1.1539045689599 "1"
"999" -0.473296587245686 0.969940031439246 "-1"
"331" -0.97548917658922 1.04956224294221 "1"
"957" -0.845364650057997 0.763661808894013 "-1"
"180" 3.27641149374906 0.439599663773271 "1"
"733" -2.05157086414726 0.0274775479772977 "-1"
"689" -0.76369194532329 -0.628019009972524 "-1"
"587" -0.621654204256654 1.33268473430943 "1"
"407" -0.256698792738456 3.29527960724983 "1"
"753" -0.325595697655894 1.28280848792118 "-1"
"62" 4.10374302697267 -0.562468932679485 "1"
"554" -0.57950828508733 0.381791485001889 "1"
"610" -0.526081249122214 0.609244218932495 "-1"
"186" 3.27061596454419 -0.257254896717634 "1"
"50" 2.19786299049927 0.327759342675305 "1"
"959" -0.913217495979726 -0.746478390107201 "-1"
"782" -1.5158031977639 0.263053100678984 "-1"
"903" 0.103612725639029 1.46064717558116 "-1"
"17" 4.53345864496176 0.429268481594499 "1"
"797" 0.156418398777142 0.307827755653633 "-1"
"686" -2.12497150236206 -0.930754549046732 "-1"
"276" 3.77992363613926 0.731050064927043 "1"
"112" 4.07682268764022 0.518678277887709 "1"
"809" -0.234258115636462 1.28195507140996 "-1"
"93" 3.02681213643648 0.727889662207448 "1"
"534" -0.744389134112897 -0.226868035800598 "1"
"818" 1.13368021831602 0.390191756722289 "-1"
"157" 1.72152748758879 1.15346304704136 "1"
"214" 6.07444285291047 -0.183415581597829 "1"
"223" 4.38540663617593 -1.14840862217692 "1"
"19" 1.24471495746009 0.344054548813438 "1"
"601" -0.511258581325256 2.26077787184373 "1"
"12" 4.20078884419329 1.17321226106954 "1"
"303" -0.0202344575052094 0.835064928297331 "1"
"193" 4.11860688521607 -0.482622889727998 "1"
"437" -2.68420737124583 1.44664833946381 "1"
"485" -1.33051135114578 0.807592091570692 "1"
"556" -2.65436842556869 1.55130217982574 "1"
"643" -1.0720448655732 -0.807128650055754 "-1"
"887" 1.37686567323399 -0.728401747977001 "-1"
"154" 1.80293684909255 -2.46728331604559 "1"
"310" -0.982428415178305 0.786676745454015 "1"
"844" -1.5293356456061 0.144664595622091 "-1"
"932" -0.548469737511084 0.753050026909863 "-1"
"141" 2.40810430174553 -1.22811333639514 "1"
"812" -1.43251092063632 -2.084501886221 "-1"
"630" -0.931418212586888 -0.390132252530987 "-1"
"699" 0.494065687041982 -1.27165433438897 "-1"
"328" -1.69356262797272 1.70242760179843 "1"
"890" -0.404334179225238 0.87088132340496 "-1"
"500" -0.570446764276355 3.1056920116179 "1"
"808" -0.319697778586854 0.193292384446774 "-1"
"589" -0.565120873369158 3.19043512756778 "1"
"441" -0.464316658616815 -0.0390702279631121 "1"
"436" -1.21440211656722 2.12464233056289 "1"
"775" -1.40997074798247 -0.160387901137002 "-1"
"577" -1.5062298014974 2.15447377445985 "1"
"299" 2.71664029000673 -0.0906878791241959 "1"
"599" -0.99378329934526 1.9682932825124 "1"
"281" 5.14601780892925 1.79477001895079 "1"
"845" 1.33068798938948 -0.772585313918673 "-1"
"816" -0.84448202112364 0.479495235304964 "-1"
"350" -0.644068839744301 -0.625292247716558 "1"
"18" 3.02264292387489 0.829953668541045 "1"
"982" -0.116806949064573 1.34632934117301 "-1"
"950" -0.756474365241145 0.577255582073261 "-1"
"404" -1.90695634483027 1.44879165260493 "1"
"750" -0.653709817775563 -0.092101471856413 "-1"
"389" -1.05875876506541 3.27907328114746 "1"
"229" 3.53889907946506 1.20155642302464 "1"
"349" -0.343090906049969 2.89258605987348 "1"
"917" 0.0638358202835858 1.47396139484462 "-1"
"865" 1.32942887973402 0.422878816772523 "-1"
"647" -0.264642640085008 -1.04607125453663 "-1"
"754" 0.463838041197016 0.507184669368324 "-1"
"44" 4.25503843978265 0.106568601860731 "1"
"161" 3.51748431618431 0.672115472718434 "1"
"147" 3.02328774420668 0.757911236280974 "1"
"525" -2.1524953711685 2.17608787252533 "1"
"718" 1.64135304941568 -1.20176848418462 "-1"
"641" -1.36403113527527 0.53688911056684 "-1"
"894" 0.645665206085068 0.282713062699972 "-1"
"803" 0.192227437640854 0.00252699792623188 "-1"
"883" -0.850011391338474 0.377824699482392 "-1"
"855" -0.684378830377854 1.58669082236341 "-1"
"954" -0.75820560111651 -1.64335041382816 "-1"
"59" 1.67517382130827 0.722643439211762 "1"
"869" -2.41673870988156 0.203565035182101 "-1"
"986" -0.686840190870718 -0.0147549485646037 "-1"
"85" 2.06960480218192 2.11027500154912 "1"
"176" 4.41046709267515 -0.313926229713496 "1"
"270" 3.21404174505445 1.02044847389332 "1"
"346" -2.25359547816981 0.599104932962818 "1"
"717" 0.163234821368957 1.93999725565976 "-1"
"76" 3.40871629449203 -0.683984167269448 "1"
"231" 2.97529556410614 -0.101678905170615 "1"
"378" -1.01379105518119 4.15860617178107 "1"
"115" 2.3416381746032 1.09297993639192 "1"
"943" -0.64898450404742 -0.520872668221329 "-1"
"634" -0.94566329144911 0.721633601271354 "-1"
"94" 2.50685632366726 -0.192511207920635 "1"
"553" -1.32690106365586 2.57855429237789 "1"
"907" -2.3548057944841 0.0109579955899193 "-1"
"734" -0.462263584297994 -0.816758180224826 "-1"
"450" 0.236462329324171 2.78435048218285 "1"
"963" -0.691588249540658 0.366977921167516 "-1"
"133" 3.77086941310286 0.452713375684771 "1"
"490" -1.63544869717824 1.55112376278753 "1"
"52" 4.47846633018738 0.0364585689284411 "1"
"673" 0.478147913961369 -0.900710974820904 "-1"
"600" 0.0194068139238899 0.926550507500592 "1"
"102" 3.43673035551701 0.456840001338544 "1"
"595" -1.89252924765268 2.36892598707216 "1"
"90" 4.73369607599958 0.244697984590058 "1"
"30" 3.20060924918327 0.898447193233552 "1"
"973" -1.41714081336269 0.084784307200061 "-1"
"872" 1.00181262524976 -1.41636223428483 "-1"
"98" 2.77226446359907 0.649402927197793 "1"
"800" -0.717707046769995 -0.977701057780362 "-1"
"544" -0.475346184835516 1.26256676699266 "1"
"304" -1.89605017017532 1.28264421407079 "1"
"4" 3.50057415193323 -1.774186657697 "1"
"216" 2.35775672406432 -0.78589979804666 "1"
"697" 0.961215234822271 0.708620255217511 "-1"
"273" 2.17554581384292 0.077814500650933 "1"
"459" -1.19676293983895 2.6958096481109 "1"
"810" -0.50530400270191 1.50026743984543 "-1"
"395" 0.24291347523444 1.01342813900683 "1"
"355" -0.762013251716566 2.23323394770986 "1"
"468" -1.71283326217998 3.41834700168268 "1"
"292" 3.41360711168976 1.35818826764323 "1"
"715" -0.588813888313273 0.90276323493243 "-1"
"992" 0.807108118385621 1.62872144457929 "-1"
"269" 2.38087348199846 0.673728508238705 "1"
"443" -3.19745466714577 2.71925574455192 "1"
"356" -0.723202935553983 2.81075890431548 "1"
"658" 0.558973702126962 0.094237862773873 "-1"
"639" 0.985167580142645 -0.332728407698231 "-1"
"376" -1.17642725319958 2.76522644286887 "1"
"348" -3.31457038715376 -0.0964571069184466 "1"
"419" -0.80928878647837 -0.665932867288174 "1"
"294" 4.59404562516058 -0.152030104536147 "1"
"583" -0.694218479089472 1.44058623132397 "1"
"241" 2.63564051472592 -0.151937161803113 "1"
"82" 3.84110170981025 -0.49363811212813 "1"
"464" -1.14147696035655 1.41087666473691 "1"
"590" -2.02034077818093 1.21664858921645 "1"
"911" -1.20489644416547 -0.833990262036832 "-1"
"478" -1.47929578705734 0.68786295748257 "1"
"369" -0.970040131128313 0.118075667933743 "1"
"778" -0.313558033988915 -0.246294781285978 "-1"
"268" 1.3772856901221 1.0534304195446 "1"
"467" -0.869952881353306 1.84463253088075 "1"
"962" 0.165305538414975 0.873327790810349 "-1"
"635" -1.44868544684329 -0.100186501298352 "-1"
"914" 2.05788921197718 -0.649029294016791 "-1"
"923" 0.876977419548766 -0.716110582494769 "-1"
"993" 2.5915588982458 0.521798199299452 "-1"
"591" -1.50886402210479 2.522654128533 "1"
"692" 0.172132281388186 0.643330297932438 "-1"
"696" 0.51065896888521 0.421142465106946 "-1"
"89" 3.79038702788647 0.464101646253864 "1"
"370" 1.42115575965053 2.65132931892892 "1"
"146" 3.78233580031915 0.873695887511574 "1"
"379" -1.56882444092206 1.77693052456159 "1"
"126" 2.42764932515613 -0.515775710425288 "1"
"638" 0.397006966233104 -0.652193889182343 "-1"
"829" -0.90920751348408 0.370580766896351 "-1"
"663" 0.0348145556055928 0.185651549586247 "-1"
"558" -1.29494704111056 0.925879289961189 "1"
"709" 1.36174479172367 -1.33305548558716 "-1"
"9" 1.24624271106153 1.62458357665862 "1"
"617" 0.0574765436952278 -1.26980522517713 "-1"
"902" 1.39466053022334 0.445690363038008 "-1"
"539" 1.25885102008591 1.72862161899676 "1"
"335" -1.10184839258531 3.08084859389798 "1"
"611" 1.85920514239216 0.407670521266455 "-1"
"362" -0.381853810768835 2.23960314725767 "1"
"368" 0.486031674451739 3.16869222002121 "1"
"138" 2.60747304200753 -1.71819680909784 "1"
"114" 4.07856570284992 0.569945696739726 "1"
"314" -1.01435330009922 1.18367169654227 "1"
"45" 2.72659097701527 -1.11270627038065 "1"
"221" 3.44968936156604 -0.930440764895659 "1"
"29" 2.55033278318745 1.63500608181529 "1"
"821" -0.105735013351657 -0.181492022365239 "-1"
"386" -1.8108791691749 2.23327833874869 "1"
"426" 1.06375608267529 1.92530520625133 "1"
"749" 0.423006202811967 1.09891828156537 "-1"
"219" 3.39612182620616 -0.250523541192147 "1"
"680" -0.302230070630124 -0.867847158296236 "-1"
"366" -1.24513658676598 2.48111660560228 "1"
"412" -1.35128883252821 1.29465290680801 "1"
"763" 0.22575679731223 -0.37400424464105 "-1"
"507" -0.272091808063494 0.80516102520496 "1"
"528" -0.218136419237095 1.55485642665413 "1"
"679" -1.44539412411904 -1.78466391462668 "-1"
"461" -1.87308794248743 1.4755613956105 "1"
"776" 0.328981244953312 0.427022760659591 "-1"
"653" -0.175492915437432 -0.342782280258496 "-1"
"65" 2.71929283546002 -0.687324080923812 "1"
"282" 4.24911467603715 0.513423043087637 "1"
"936" -1.63398409888801 -1.75590421685515 "-1"
"602" 1.56096885797925 -0.73020789832617 "-1"
"406" -1.81977573237981 1.66547387176246 "1"
"974" -1.03670643809053 0.918772429925637 "-1"
"522" -0.670409735429942 1.16110723118211 "1"
"497" -1.35190252215956 1.57987680272732 "1"
"56" 3.04340556061442 -0.0194416387111565 "1"
"760" 0.0885931859829735 -0.870909547036481 "-1"
"951" 1.90612698943696 -0.527552777004084 "-1"
"868" 1.26133340132986 -1.41561867370411 "-1"
"10" 0.551421511096542 -0.20544751300966 "1"
"669" -0.0687994458772223 -0.697044613460152 "-1"
"549" -2.41045381459313 2.59183733882306 "1"
"656" -0.601864655493471 -2.48905914071757 "-1"
"730" -0.332476930114226 -1.01594940755332 "-1"
"103" 3.80684725404062 0.953273747102325 "1"
"991" -0.56687341251931 1.32192118367726 "-1"
"399" -1.43716712226324 3.35023952543991 "1"
"828" 0.969631586542083 0.589718851970983 "-1"
"756" 1.36619284712923 -0.916292104566822 "-1"
"247" 1.90677691649249 -0.805978077604947 "1"
"787" 0.0420880818231109 -0.689784611543387 "-1"
"598" -0.701697372123464 2.58013434284492 "1"
"2" 4.24017248705982 -2.05047617765705 "1"
"884" -1.04758701537284 -0.633019514785915 "-1"
"493" -0.964464676291478 3.68383700035728 "1"
"843" -0.136259552728444 0.415674980302097 "-1"
